product_id,category,price,old_name,user_id,status,amount,base_price,region,priority
1741,Furniture,1494.72,Table,155.0,Cancelled,821,1307.21,East,Medium
1742,Electronics,487.84,Keyboard,277.0,Completed,3064,407.44,South,Medium
1743,Sports,698.30,Ball,255.0,Completed,3986,672.25,South,High
1744,Sports,144.53,Bat,129.0,Completed,3660,134.72,East,Low
1745,Books,270.01,Novel,81.0,Cancelled,1540,267.21,North,Medium
1746,Groceries,186.44,Rice,297.0,Pending,4955,178.06,East,Medium
1747,Furniture,582.86,Sofa,122.0,Completed,903,570.3,West,High
1748,Books,193.09,Novel,75.0,Completed,3670,172.86,South,Low
1749,Books,974.45,Novel,184.0,Cancelled,1690,948.57,East,High
1750,Clothing,89.92,Jeans,,Pending,1218,80.74,North,Medium
1751,Books,436.29,Textbook,88.0,Pending,1384,408.24,South,High
1752,Books,1228.14,Magazine,237.0,Cancelled,3978,1024.19,East,High
1753,Sports,1843.09,Gloves,297.0,Pending,3657,1756.44,South,Low
1754,Furniture,1050.25,Table,18.0,Pending,4230,1041.04,West,Low
1755,Books,2026.19,Textbook,254.0,Completed,3806,1778.4,South,High
1756,Groceries,1735.97,Rice,184.0,Completed,1187,1605.41,East,High
1757,Sports,49.67,Bat,293.0,Completed,3862,43.81,North,Medium
1758,Books,2186.76,Novel,1.0,Pending,3903,2022.77,North,Medium
1759,Sports,1331.99,Helmet,295.0,Pending,4543,1257.4,South,Low
1760,Electronics,1842.04,Headphones,27.0,Cancelled,3081,1822.07,North,Medium
1761,Clothing,1551.64,Shoes,35.0,Completed,4677,1445.92,South,High
1762,Clothing,1353.69,Jeans,108.0,Cancelled,4852,1198.16,South,Medium
1763,Clothing,1263.88,Jacket,191.0,Completed,619,1165.31,East,Medium
1764,Books,1321.44,Magazine,273.0,Cancelled,4457,1289.79,East,Medium
1765,Groceries,2001.76,Sugar,235.0,Completed,1642,1683.46,North,High
1766,Books,728.05,Novel,142.0,Completed,1449,611.13,North,Low
1767,Furniture,384.74,Desk,151.0,Cancelled,285,369.64,West,Low
1768,Groceries,1190.02,Oil,150.0,Cancelled,275,1097.78,South,High
1769,Electronics,2089.02,Keyboard,297.0,Pending,3472,1892.36,East,Low
1770,Sports,1220.51,Helmet,228.0,Cancelled,4593,1077.07,West,Medium
1771,Groceries,2246.72,Oil,248.0,Pending,1957,2116.95,East,Medium
1772,Electronics,889.27,Monitor,275.0,Completed,1417,814.96,East,High
1773,Furniture,411.52,Chair,65.0,Pending,4806,402.12,West,Medium
1774,Clothing,520.84,Jeans,177.0,Cancelled,2696,456.31,South,Medium
1775,Books,2438.91,Magazine,208.0,Completed,304,2203.71,West,High
1776,Books,398.57,Textbook,170.0,Cancelled,4256,333.8,East,Medium
1777,Clothing,2000.94,Jeans,58.0,Pending,2874,1746.46,West,High
1778,Furniture,777.12,Table,183.0,Completed,3753,719.34,North,Medium
1779,Electronics,1462.74,Keyboard,12.0,Pending,1703,1400.52,North,Low
1780,Books,1682.18,Magazine,100.0,Cancelled,3331,1653.29,West,Medium
1781,Groceries,2272.03,Rice,190.0,Completed,3603,2119.01,West,Medium
1782,Electronics,868.85,Mouse,45.0,Pending,4695,818.42,South,Low
1783,Books,2481.57,Magazine,218.0,Pending,1441,2137.93,West,High
1784,Groceries,367.66,Rice,34.0,Cancelled,2847,346.64,West,High
1785,Electronics,1600.63,Tablet,237.0,Completed,4653,1517.67,South,High
1786,Furniture,730.76,Desk,156.0,Pending,4894,665.47,West,Low
1787,Sports,569.06,Gloves,154.0,Completed,2251,491.31,West,High
1788,Sports,1048.72,Helmet,15.0,Cancelled,2104,954.79,North,Medium
1789,Books,1501.24,Novel,224.0,Pending,4733,1399.95,East,Low
1790,Sports,2435.90,Gloves,295.0,Pending,4298,2093.32,North,Medium
1791,Furniture,373.88,Table,183.0,Cancelled,1209,342.32,South,High
1792,Clothing,1054.59,Jacket,149.0,Pending,499,891.89,East,Low
1793,Sports,1289.53,Bat,86.0,Completed,874,1118.13,East,Medium
1794,Sports,685.93,Helmet,274.0,Pending,885,601.91,East,High
1795,Electronics,1300.25,Monitor,175.0,Pending,3475,1209.98,South,High
1796,Furniture,1263.42,Chair,273.0,Cancelled,4406,1083.26,North,Medium
1797,Books,300.25,Novel,179.0,Completed,4028,292.57,East,Low
1798,Clothing,2044.43,Jeans,176.0,Cancelled,4385,1735.59,South,Low
1799,Clothing,1863.71,Shirt,117.0,Completed,1266,1820.53,East,High
1800,Furniture,2452.96,Chair,,Completed,736,2260.87,North,Medium
1801,Books,498.91,Novel,31.0,Cancelled,4306,495.66,West,High
1802,Clothing,174.96,Shirt,106.0,Completed,1114,154.35,South,High
1803,Sports,82.86,Helmet,297.0,Cancelled,2372,80.52,East,Medium
1804,Furniture,1267.22,Chair,271.0,Cancelled,214,1250.13,South,Low
1805,Furniture,437.72,Sofa,110.0,Completed,908,380.36,West,Medium
1806,Sports,1104.77,Ball,195.0,Completed,3006,927.17,West,High
1807,Groceries,1024.87,Oil,239.0,Pending,1112,889.43,North,Low
1808,Furniture,1908.06,Desk,43.0,Cancelled,432,1672.35,East,Medium
1809,Electronics,716.19,Tablet,116.0,Pending,3736,639.41,West,Medium
1810,Books,2143.37,Novel,92.0,Pending,3110,1818.03,North,Low
1811,Books,271.88,Magazine,62.0,Cancelled,796,249.98,South,Medium
1812,Books,1480.49,Magazine,187.0,Completed,630,1450.97,South,Medium
1813,Furniture,315.68,Desk,143.0,Cancelled,4188,270.36,East,Low
1814,Books,1194.81,Textbook,262.0,Pending,4069,1066.19,East,High
1815,Books,314.25,Novel,16.0,Completed,1202,286.24,North,Low
1816,Electronics,1250.36,Laptop,168.0,Completed,3234,1243.71,South,Medium
1817,Groceries,1902.83,Rice,239.0,Cancelled,4132,1680.62,South,Medium
1818,Sports,1230.72,Gloves,280.0,Pending,4528,1169.52,North,High
1819,Books,965.24,Novel,236.0,Pending,3725,908.11,North,High
1820,Furniture,2212.90,Sofa,160.0,Pending,1201,2142.56,West,Medium
1821,Electronics,1653.60,Camera,244.0,Cancelled,3948,1454.26,South,Low
1822,Electronics,665.84,Tablet,146.0,Pending,2989,595.45,East,High
1823,Electronics,329.21,Phone,14.0,Cancelled,4883,306.73,East,Medium
1824,Electronics,869.41,Tablet,126.0,Pending,562,811.42,South,High
1825,Sports,1485.40,Helmet,59.0,Completed,2597,1256.6,East,High
1826,Electronics,103.07,Headphones,264.0,Pending,4753,91.09,West,Medium
1827,Electronics,1474.09,Camera,200.0,Pending,4772,1231.33,East,Low
1828,Electronics,259.14,Camera,258.0,Pending,4169,228.31,East,High
1829,Groceries,914.70,Sugar,275.0,Pending,717,841.34,South,Medium
1830,Clothing,750.33,Shirt,297.0,Completed,853,673.12,North,Low
1831,Clothing,177.50,Jacket,108.0,Pending,3598,152.99,East,High
1832,Sports,1266.55,Helmet,161.0,Cancelled,4523,1194.88,South,Medium
1833,Books,1566.16,Textbook,10.0,Cancelled,1579,1435.99,South,Low
1834,Books,1655.41,Novel,273.0,Pending,2294,1421.22,West,Low
1835,Sports,1310.45,Bat,78.0,Completed,2069,1221.46,East,Medium
1836,Books,2151.86,Textbook,212.0,Cancelled,1767,1820.17,East,Medium
1837,Sports,648.55,Ball,59.0,Pending,2053,578.94,South,High
1838,Electronics,1994.64,Keyboard,224.0,Pending,4686,1878.0,West,Low
1839,Electronics,406.80,Keyboard,282.0,Pending,2375,395.99,South,Low
1840,Electronics,1957.76,Camera,153.0,Completed,2671,1936.33,North,Medium
1841,Clothing,998.27,Shirt,58.0,Completed,2033,854.71,North,Low
1842,Sports,1246.16,Helmet,161.0,Cancelled,1101,1224.07,East,Low
1843,Sports,2016.55,Gloves,74.0,Pending,1885,1755.37,North,High
1844,Furniture,1104.29,Sofa,252.0,Cancelled,558,1050.84,East,Low
1845,Electronics,1368.91,Headphones,75.0,Completed,2375,1250.18,East,Medium
1846,Sports,2055.20,Helmet,28.0,Cancelled,385,2046.57,South,Medium
1847,Groceries,780.08,Milk,274.0,Pending,1099,654.6,South,Medium
1848,Books,2275.37,Novel,47.0,Pending,2564,2109.57,South,Medium
1849,Furniture,2290.57,Chair,18.0,Cancelled,3428,2033.77,East,High
1850,Books,1844.99,Textbook,,Pending,3560,1556.56,North,High
1851,Sports,1270.77,Helmet,168.0,Cancelled,4586,1187.22,West,Low
1852,Electronics,1607.02,Phone,2.0,Pending,1214,1550.06,West,High
1853,Sports,791.17,Helmet,265.0,Completed,2144,778.37,South,Low
1854,Sports,1983.68,Gloves,134.0,Pending,1193,1864.57,South,Low
1855,Groceries,2000.83,Sugar,94.0,Pending,3111,1924.37,West,Medium
1856,Groceries,61.63,Oil,46.0,Cancelled,1973,61.35,West,High
1857,Clothing,133.96,Jeans,77.0,Cancelled,2231,119.22,North,Medium
1858,Furniture,45.15,Table,61.0,Pending,4148,40.85,South,Low
1859,Furniture,2365.67,Chair,254.0,Pending,2458,2034.67,West,High
1860,Books,1504.21,Novel,215.0,Pending,1651,1254.51,South,Medium
1861,Furniture,732.58,Table,128.0,Cancelled,3794,696.13,East,Low
1862,Sports,223.49,Gloves,109.0,Pending,3356,204.33,West,Low
1863,Books,1497.02,Magazine,27.0,Cancelled,581,1475.46,East,High
1864,Books,2491.88,Textbook,3.0,Cancelled,472,2097.78,East,Low
1865,Groceries,763.24,Milk,287.0,Pending,1183,707.4,North,Low
1866,Furniture,432.97,Sofa,68.0,Pending,3934,394.12,North,Medium
1867,Sports,363.07,Gloves,256.0,Completed,1147,354.78,East,Low
1868,Clothing,714.48,Shoes,265.0,Cancelled,2260,607.87,East,Medium
1869,Furniture,1844.80,Sofa,226.0,Completed,4652,1679.76,North,High
1870,Furniture,582.35,Table,240.0,Pending,1439,578.2,West,High
1871,Books,1109.38,Novel,235.0,Cancelled,4074,926.21,West,High
1872,Sports,317.90,Ball,87.0,Pending,1579,312.06,East,Low
1873,Sports,1463.03,Ball,93.0,Cancelled,4775,1224.98,West,High
1874,Furniture,1695.50,Desk,63.0,Completed,2428,1439.95,West,Medium
1875,Groceries,2094.07,Rice,246.0,Completed,3870,2031.59,West,Low
1876,Clothing,830.27,Shirt,167.0,Cancelled,3811,823.05,South,High
1877,Electronics,814.70,Mouse,196.0,Completed,4582,805.75,North,Medium
1878,Clothing,607.80,Jeans,11.0,Pending,830,526.61,South,High
1879,Books,719.49,Textbook,62.0,Cancelled,1362,625.37,East,Medium
1880,Books,2017.82,Magazine,184.0,Cancelled,1175,1899.98,North,Medium
1881,Groceries,1229.16,Oil,289.0,Pending,2299,1044.24,West,High
1882,Books,1538.53,Textbook,21.0,Pending,861,1415.62,East,Medium
1883,Sports,1622.55,Ball,269.0,Pending,4419,1419.89,North,Medium
1884,Books,207.17,Textbook,66.0,Pending,1317,178.55,East,High
1885,Groceries,745.75,Milk,263.0,Completed,469,738.7,North,Low
1886,Books,245.27,Textbook,182.0,Cancelled,2175,216.64,East,Low
1887,Electronics,293.70,Phone,202.0,Completed,1592,259.38,North,High
1888,Books,751.14,Magazine,136.0,Pending,3785,672.2,East,High
1889,Furniture,204.77,Chair,223.0,Pending,971,171.15,North,High
1890,Books,43.13,Novel,250.0,Pending,3418,38.13,East,Low
1891,Groceries,1729.75,Sugar,155.0,Cancelled,3335,1450.37,North,High
1892,Furniture,485.10,Table,14.0,Cancelled,1641,417.04,South,Medium
1893,Sports,1627.85,Ball,98.0,Cancelled,4512,1497.34,North,Medium
1894,Books,1190.23,Novel,228.0,Completed,1348,1185.06,West,Medium
1895,Electronics,1467.21,Camera,27.0,Cancelled,3309,1410.42,East,High
1896,Electronics,2448.92,Tablet,284.0,Cancelled,4840,2093.59,East,High
1897,Books,1220.39,Textbook,119.0,Cancelled,4096,1091.38,North,Low
1898,Electronics,1445.24,Tablet,243.0,Pending,3517,1301.25,North,Medium
1899,Groceries,1126.33,Sugar,99.0,Completed,2459,1035.95,West,Medium
1900,Books,1274.01,Novel,,Cancelled,2878,1140.02,West,High
